user_id,item_id,rating,timestamp
7,89,5,978229524
7,76,4,978229571
7,243,4,978229571
7,302,4,978229614
7,267,5,978229702
7,176,5,978229702
7,283,5,978229702
7,73,5,978229817
7,185,5,978229817
7,163,5,978229857
7,17,4,978229857
7,43,5,978229857
7,282,5,978229900
7,307,5,978229900
7,200,4,978230013
7,312,4,978230013
7,266,4,978230052
7,298,4,978230095
7,304,4,978230152
7,212,5,978230184
7,297,5,978230248
7,272,5,978230286
7,287,4,978230286
7,308,5,978230356
7,276,4,978230391
7,277,5,978230391
7,288,4,978230391
7,61,5,978230550
7,286,4,978230550
7,273,4,978230577
7,31,4,978230611
7,278,5,978230611
7,309,5,978230649
7,14,4,978230666
7,296,4,978230756
7,45,4,978230800
7,20,5,978230800
7,268,4,978230852
7,23,4,978230852
7,292,5,978230886
7,269,5,978230943
7,290,5,978230943
7,295,4,978230943
7,305,4,978230966
7,299,4,978231121
7,270,4,978231150
7,285,5,978231173
7,294,4,978231571
7,28,4,978231592
7,242,4,978231614
7,275,4,978231637
7,279,4,978231659
7,284,4,978231687
7,289,4,978232056
7,310,4,978232203
7,280,5,978233462
7,32,4,978233496
8,327,4,978224859
8,33,5,978224859
8,247,4,978224879
8,52,4,978224893
8,264,4,978224908
8,17,5,978225303
8,87,5,978225314
8,185,4,978225314
8,73,4,978225333
8,167,4,978225333
8,330,4,978225333
8,337,4,978225429
8,35,4,978225429
8,1,4,978225570
8,313,4,978225581
8,335,4,978225671
8,319,4,978225686
8,109,5,978225883
8,314,4,978225898
8,323,4,978225898
8,43,4,978225898
8,40,5,978225908
8,316,4,978225924
8,282,4,978225924
8,32,5,978225952
8,42,4,978225952
8,334,4,978225968
8,197,4,978225968
8,88,5,978225984
8,30,4,978225984
8,99,5,978226006
8,173,4,978226023
8,306,4,978226041
8,2,4,978226054
8,271,4,978226066
8,338,5,978226066
8,61,4,978226081
8,315,5,978226093
8,283,4,978226109
8,329,4,978226123
8,187,4,978226123
8,318,4,978226165
8,324,5,978226165
8,332,4,978226165
8,331,4,978226197
8,326,4,978226207
8,65,4,978226216
8,333,5,978226233
8,266,4,978226248
8,20,5,978226248
8,336,5,978226248
8,325,4,978226261
8,320,4,978226277
8,321,4,978226291
8,191,5,978226291
8,268,4,978226302
8,207,4,978226328
8,179,4,978226368
8,83,5,978226434
8,77,4,978226448
8,328,4,978226463
8,50,4,978226495
8,322,5,978226564
8,98,4,978226564
8,278,4,978226599
8,298,4,978226599
8,292,4,978226619
8,317,4,978226665
9,231,4,978224375
9,410,4,978224400
9,52,4,978224400
9,384,5,978224549
9,411,5,978224549
9,327,5,978224549
9,456,5,978224705
9,12,4,978224705
9,77,4,978224705
9,62,4,978224749
9,358,4,978224779
9,379,4,978224779
9,485,5,978224779
9,522,4,978224821
9,49,4,978224925
9,511,4,978225033
9,303,4,978225050
9,1,4,978225070
9,483,4,978225456
9,30,5,978225541
9,330,5,978225541
9,6,5,978225561
9,86,5,978225630
9,504,5,978225630
9,528,4,978225630
9,391,5,978225682
9,396,5,978225682
9,63,4,978225682
9,16,4,978225735
9,118,5,978225735
9,42,4,978225759
9,523,5,978225779
9,140,4,978225800
9,116,5,978225800
9,502,4,978225824
9,515,5,978225824
9,66,4,978225853
9,25,4,978225900
9,377,5,978225922
9,10,5,978225922
9,460,5,978225922
9,369,4,978225952
9,406,4,978225952
9,161,4,978226026
9,37,5,978226068
9,351,4,978226103
9,69,4,978226128
9,443,5,978226165
9,484,4,978226186
9,433,4,978226212
9,105,4,978226212
9,68,5,978226231
9,277,4,978226287
9,338,5,978226287
9,132,4,978226287
9,268,5,978226319
9,31,5,978226319
9,477,5,978226319
9,375,5,978226349
9,519,4,978226349
9,340,5,978226378
9,189,5,978226401
9,97,5,978226402
9,363,5,978226425
9,463,4,978226443
9,32,5,978226474
9,459,5,978226474
9,366,5,978226500
9,2,4,978226500
9,458,5,978226500
9,337,5,978226546
9,226,4,978226698
9,518,4,978226698
9,104,5,978226739
9,521,5,978226739
9,240,5,978226805
9,249,5,978226805
9,110,5,978226833
9,344,5,978226866
9,383,4,978226866
9,508,4,978226866
9,244,5,978226866
9,452,4,978226896
9,176,4,978226896
9,5,5,978226913
9,475,5,978226951
9,524,4,978226968
9,4,5,978227003
9,59,4,978227003
9,536,4,978227003
9,349,5,978227028
9,101,5,978227029
9,119,4,978227051
9,472,5,978227051
9,352,4,978227087
9,65,4,978227143
9,451,4,978227166
9,491,4,978227166
9,362,4,978227188
9,488,5,978227188
9,419,5,978227215
9,422,5,978227215
9,492,5,978227239
9,292,5,978227239
9,368,4,978227263
9,446,4,978227263
9,346,5,978227300
9,246,5,978227300
9,539,5,978227300
9,328,5,978227317
9,429,4,978227336
9,378,4,978227379
9,437,5,978227442
9,494,4,978227481
9,179,4,978227503
9,380,5,978227503
9,389,4,978227529
9,498,5,978227551
9,457,4,978227574
9,45,5,978227625
9,22,4,978227625
9,493,4,978227625
9,83,5,978227646
9,376,4,978227646
9,415,5,978227669
9,478,5,978227669
9,479,4,978227669
9,348,5,978227696
9,530,4,978227696
9,356,4,978227763
9,425,4,978227763
9,481,4,978227807
9,361,4,978227842
9,516,4,978227848
9,385,5,978227871
9,514,4,978227912
9,135,5,978227934
9,13,4,978227993
9,138,5,978228053
9,398,4,978228053
9,435,4,978228074
9,520,4,978228074
9,499,4,978228118
9,130,5,978228118
9,345,5,978228153
9,222,4,978228153
9,371,4,978228174
9,500,5,978228174
9,339,5,978228212
9,395,5,978228212
9,418,4,978228212
9,324,5,978228288
9,416,4,978228288
9,408,5,978228307
9,537,4,978228307
9,495,4,978228364
9,447,4,978228428
9,245,5,978228451
9,461,5,978228451
9,462,5,978228525
9,445,4,978228546
9,453,5,978228601
9,501,5,978228601
9,381,4,978228625
9,432,5,978228625
9,294,5,978228644
9,341,4,978228655
9,449,4,978228798
9,507,4,978228798
9,535,4,978228798
9,397,4,978228820
9,506,4,978228848
9,290,5,978228886
9,227,5,978228911
9,228,4,978228930
9,454,5,978228930
9,540,4,978228966
9,538,5,978228989
9,529,4,978229007
9,533,4,978229028
9,93,5,978229075
9,403,4,978229097
9,392,5,978229147
9,471,5,978229147
9,357,4,978229171
9,424,5,978229171
9,474,5,978229227
9,473,4,978229266
9,8,4,978229273
9,251,5,978229336
9,428,4,978229343
9,260,5,978229389
9,343,4,978229409
9,490,4,978229435
9,482,4,978229459
9,541,4,978229459
9,448,4,978229498
9,414,4,978229517
9,438,4,978229562
9,465,4,978229562
9,106,4,978229562
9,364,5,978229624
9,401,4,978229624
9,542,5,978229624
9,413,4,978229666
9,455,5,978229666
9,400,5,978229716
9,439,5,978229716
9,382,5,978229811
9,476,4,978229959
9,353,4,978229979
9,512,4,978229979
9,360,4,978230063
9,18,4,978230090
9,497,4,978230090
9,534,4,978230132
9,350,4,978230253
9,155,4,978230253
9,407,4,978230330
9,427,5,978230330
9,505,4,978230386
9,532,4,978230426
9,510,4,978230461
9,423,4,978230540
9,441,4,978230754
9,374,4,978230923
9,466,4,978230923
9,359,4,978295480
9,486,4,979167630
9,271,5,979167660
9,125,5,979167660
9,89,5,979167660
9,489,4,979167758
9,342,5,979167795
9,467,4,979167795
9,527,5,979167867
9,440,5,979167887
9,388,5,979167906
9,399,5,979167926
9,412,5,979167945
9,470,5,979168008
9,365,5,979168036
9,394,5,979168036
9,36,5,979168077
9,84,5,979168108
9,88,5,979168108
9,468,4,979168108
9,333,5,979168108
9,19,5,979168108
9,420,4,979168132
9,496,5,979168132
9,417,4,979168160
9,216,5,979168160
9,480,5,979168160
9,517,4,979168160
9,442,5,979168184
9,367,5,979168210
9,469,4,979168210
9,487,4,979168210
9,354,5,979168267
9,390,5,979168267
9,409,5,979168267
9,450,4,979168267
9,15,5,979168267
9,503,5,979168267
9,373,5,979168295
9,426,4,979168295
9,444,5,979168295
9,513,4,979168295
9,525,5,979168309
9,509,5,979168346
9,421,5,979168424
9,137,4,979168424
9,107,5,979168470
9,334,5,979168470
9,323,5,979168564
9,186,5,979168618
9,74,4,979775131
9,109,4,979775159
9,314,5,979775240
9,9,5,979775266
9,402,4,979775329
9,33,5,979775330
9,405,5,979775364
9,386,4,979775386
9,147,5,979775448
9,434,5,979775485
9,11,5,979775485
9,526,4,979775521
9,531,5,979775575
9,404,5,979775615
9,17,4,979775615
9,29,5,979775689
9,387,5,979775738
9,370,4,979775973
9,355,4,979776161
9,347,5,979776206
9,464,4,979776253
9,430,4,979776321
9,393,4,980638330
9,372,5,980638373
9,7,5,980638533
9,282,5,980638575
9,436,5,980638633
10,86,4,978218913
10,109,5,978219547
10,87,5,978219607
10,167,5,978219607
10,73,5,978219634
10,43,5,978219667
10,282,5,978219701
10,14,5,978219702
10,207,5,978219733
10,326,5,978219776
10,197,5,978219776
10,103,5,978219776
10,30,5,978219815
10,551,5,978219869
10,336,4,978219895
10,107,5,978219917
10,506,5,978219917
10,180,5,978220030
10,307,5,978220030
10,64,4,978220319
10,324,5,978220393
10,561,4,978220432
10,557,4,978220521
10,470,4,978220622
10,554,4,978220669
10,187,5,978220687
10,77,4,978220743
10,274,4,978220867
10,328,4,978220896
10,563,4,978221047
10,565,5,978221260
10,562,5,978221617
10,279,4,978221676
10,161,4,978902286
10,548,4,978902439
10,185,4,978902439
10,558,4,978902521
10,559,4,978902522
10,4,5,978902902
10,113,4,978902965
10,137,4,978902965
10,567,4,978903024
10,515,4,978903076
10,549,4,978903107
10,10,5,978903129
10,12,4,978903186
10,556,4,978903209
10,110,5,978903209
10,415,4,978903278
10,125,5,978903297
10,546,4,978903351
10,550,4,978903365
10,529,5,978903658
10,555,4,978903701
10,560,5,978903701
10,461,5,978903728
10,408,4,978903773
10,114,5,978903811
10,321,4,978903927
10,202,4,978903927
10,543,4,978904024
10,545,4,978904024
10,566,4,978904142
10,553,4,978904242
10,552,4,978904356
10,544,4,978904376
10,564,4,978904663
11,573,4,978218568
11,301,4,978218916
11,572,4,978218916
11,86,5,978218949
11,568,4,978218949
11,570,5,978218949
11,264,5,978218949
11,6,5,978220120
11,0,4,978220179
11,293,5,978220179
11,87,5,978220193
11,571,4,978220216
11,4,5,978220237
12,125,4,978201320
12,118,4,978201320
12,574,4,978201342
12,84,5,978201342
12,163,4,978201368
12,19,5,978201368
12,109,4,978201660
12,17,5,978201660
12,87,5,978201672
12,40,4,978201687
12,167,4,978201724
12,88,5,978201740
12,304,4,978201777
12,66,4,978201777
12,69,5,978201811
12,385,4,978201843
12,102,4,978201859
12,416,4,978201884
12,189,4,978201884
12,432,4,978201927
12,392,4,978201987
12,85,4,978202073
12,62,4,978202073
12,575,4,978202201
12,86,5,978202201
12,6,4,978202201
12,483,5,978202201
12,3,5,978202219
12,36,5,978202219
12,60,4,978202246
12,83,4,978202246
12,52,4,978202282
12,576,4,978202283
12,417,4,978202328
12,468,4,978202328
12,77,4,978202328
12,395,4,978202353
12,578,4,978202417
12,540,4,978202417
13,581,4,978200320
13,582,5,978200528
13,161,5,978200689
13,53,4,978200828
13,304,5,978200975
13,35,4,978200975
13,30,5,978201003
13,583,4,978201003
13,89,4,978201003
13,163,5,978201244
13,579,5,978201280
13,580,4,978201317
14,86,4,978196126
14,112,4,978196170
14,136,4,978196188
14,563,4,978196210
14,586,4,978196348
14,423,4,978196348
14,73,4,978196348
14,587,4,978196389
14,553,4,978196389
14,456,4,978196389
14,319,4,978196418
14,599,4,978196418
14,591,4,978196442
14,598,4,978196499
14,1,4,978196499
14,53,5,978196546
14,495,4,978196657
14,588,4,978196741
14,238,5,978196741
14,616,4,978196775
14,30,4,978196817
14,89,4,978196817
14,603,4,978196848
14,604,4,978196848
14,610,4,978196848
14,585,4,978196866
14,66,5,978196933
14,50,4,978196975
14,477,4,978197004
14,479,4,978197004
14,250,4,978197054
14,256,4,978197453
14,133,4,978197453
14,109,4,978197830
14,17,4,978197830
14,167,4,978197842
14,40,4,978197856
14,88,4,978197870
14,282,4,978197887
14,287,4,978197903
14,320,4,978197928
14,61,4,978197971
14,99,4,978197971
14,557,4,978197985
14,77,4,978197998
14,608,4,978198011
14,613,4,978198040
14,226,4,978198062
14,324,4,978198104
14,315,4,978198104
14,97,4,978198125
14,278,4,978198150
14,110,4,978198169
14,56,4,978198169
14,114,4,978198235
14,263,4,978198236
14,257,4,978198250
14,601,4,978198323
14,584,4,978198350
14,452,4,978198394
14,592,4,978198420
14,602,4,978198442
14,620,4,978198442
14,607,4,978198456
14,492,4,978198469
14,605,4,978198493
14,597,4,978198581
14,102,4,978198581
14,618,4,978198581
14,394,4,978198616
14,428,4,978198640
14,612,4,978198649
14,609,4,978198735
14,80,4,978198772
14,619,4,978198834
14,590,4,978198847
14,589,4,978198907
14,242,4,978198907
14,0,4,978199279
14,87,4,978199279
14,606,4,978211867
14,594,4,978212013
14,185,4,978212141
14,266,4,978212166
14,450,4,978212166
14,615,4,978212185
14,614,4,978212312
14,611,4,978212352
14,600,4,978212431
14,49,4,978212463
14,595,4,978212463
14,617,4,978212463
14,426,4,978212591
14,84,4,978212628
14,36,4,978212645
14,52,4,978212663
14,596,4,978212698
14,135,4,978212720
15,366,4,978174240
15,268,4,978174296
15,621,4,978174414
15,553,4,978174414
15,311,5,978174414
15,2,5,978174443
15,626,5,978174443
15,625,5,978174535
15,496,4,978174568
15,624,4,978174639
15,623,4,978174695
15,616,5,978174720
16,629,5,978158471
16,0,5,978158471
16,647,4,978158471
16,661,5,978158471
16,636,4,978158536
16,16,5,978158536
16,52,4,978158536
16,593,4,978158656
16,250,4,978158656
16,53,5,978158656
16,259,4,978158656
16,669,4,978158656
16,327,4,978158656
16,313,4,978158689
16,632,4,978158689
16,667,4,978158689
16,223,4,978158779
16,504,5,978158919
16,640,5,978159013
16,199,5,978159013
16,672,4,978159013
16,662,4,978159040
16,654,5,978159142
16,314,5,978159210
16,656,4,978159210
16,17,4,978159210
16,109,5,978159234
16,87,5,978159289
16,167,5,978159289
16,40,5,978159289
16,154,5,978159315
16,281,5,978159351
16,663,5,978159351
16,42,5,978159386
16,163,5,978159386
16,282,4,978159386
16,185,4,978159386
16,66,4,978159386
16,69,5,978159435
16,88,4,978159435
16,173,5,978159435
16,30,5,978159467
16,73,5,978159467
16,89,4,978159467
16,103,4,978159568
16,362,5,978159642
16,83,4,978159683
16,219,5,978159683
16,50,4,978159683
16,659,5,978159683
16,2,4,978159683
16,172,4,978159713
16,318,4,978159762
16,7,5,978159762
16,56,4,978159762
16,271,5,978159784
16,655,5,978159784
16,320,5,978159815
16,634,5,978159815
16,97,4,978159815
16,631,4,978159859
16,324,4,978159859
16,99,5,978159859
16,638,4,978159896
16,110,5,978159896
16,639,5,978159989
16,61,4,978159989
16,557,5,978159989
16,613,4,978159989
16,77,4,978160075
16,288,4,978160129
16,681,4,978160129
16,627,5,978160157
16,686,5,978160157
16,326,4,978160178
16,657,4,978160228
16,102,5,978160260
16,668,4,978160260
16,95,4,978160304
16,429,5,978160304
16,322,4,978160304
16,177,4,978160304
16,205,4,978160304
16,559,4,978160337
16,263,4,978160337
16,190,4,978160337
16,685,4,978160337
16,84,5,978160436
16,36,5,978160436
16,480,4,978160436
16,675,4,978160436
16,140,5,978160436
16,641,4,978160437
16,684,5,978160437
16,630,5,978160490
16,280,5,978160490
16,386,5,978160490
16,68,4,978160490
16,649,5,978160490
16,216,5,978160490
16,671,5,978160490
16,147,5,978160490
16,637,4,978160546
16,643,5,978160546
16,651,5,978160546
16,256,5,978160546
16,502,4,978160546
16,508,4,978160546
16,628,4,978160616
16,344,5,978160616
16,179,4,978160616
16,658,4,978160616
16,666,4,978160616
16,468,4,978160616
16,333,4,978160616
16,389,5,978160680
16,646,4,978160680
16,665,4,978160680
16,678,5,978160680
16,679,4,978160680
16,292,5,978160680
16,682,5,978160680
16,689,4,978160680
16,642,4,978160739
16,571,4,978160739
16,670,4,978160739
16,680,4,978160739
16,244,4,978160739
16,373,4,978160792
16,385,4,978160792
16,417,4,978160792
16,420,5,978160792
16,648,4,978160792
16,469,4,978160792
16,496,5,978160792
16,589,4,978160848
16,650,4,978160848
16,652,4,978160848
16,653,4,978160848
16,442,4,978160848
16,660,5,978160848
16,367,4,978160887
16,633,4,978160887
16,401,4,978160887
16,673,4,978160887
16,676,4,978160887
16,540,4,978160887
16,379,5,978160933
16,499,5,978160933
16,189,4,978160933
16,525,4,978160933
16,687,4,978160933
16,690,5,978160933
16,581,4,978160993
16,425,5,978160993
16,432,4,978160993
16,664,4,978160993
16,674,5,978160993
16,677,4,978160993
16,513,5,978160993
16,688,4,978160993
16,380,4,978161068
16,644,4,978161068
16,645,5,978161068
16,635,4,978161166
16,316,5,978161166
17,399,5,978152203
17,497,4,978152203
17,745,4,978152203
17,373,4,978152454
17,36,5,978152454
17,15,4,978152454
17,503,4,978152454
17,19,5,978152454
17,387,4,978152486
17,395,5,978152486
17,450,4,978152486
17,513,4,978152486
17,521,4,978152486
17,692,4,978152515
17,437,5,978152515
17,482,5,978152515
17,484,5,978152515
17,702,5,978152573
17,733,4,978152573
17,339,5,978152574
17,426,4,978152574
17,509,4,978152596
17,84,5,978152973
17,86,5,978152973
17,737,5,978152973
17,66,5,978152973
17,40,5,978152973
17,145,4,978152999
17,746,5,978152999
17,118,5,978153033
17,144,4,978153033
17,480,4,978153033
17,734,5,978153033
17,69,5,978153053
17,146,5,978153076
17,52,5,978153076
17,651,5,978153104
17,53,4,978153104
17,147,5,978153104
17,313,5,978153146
17,362,5,978153146
17,723,5,978153146
17,725,5,978153146
17,477,4,978153146
17,139,4,978153146
17,491,5,978153170
17,502,5,978153170
17,694,5,978153192
17,300,4,978153192
17,368,4,978153219
17,722,5,978153219
17,703,5,978153241
17,95,5,978153303
17,189,5,978153303
17,135,5,978153303
17,102,4,978153329
17,691,5,978153344
17,715,5,978153344
17,49,4,978153370
17,120,4,978153370
17,728,5,978153426
17,731,4,978153453
17,578,5,978153453
17,444,5,978153476
17,525,4,978153476
17,653,4,978153493
17,449,4,978153513
17,423,4,978153540
17,106,4,978153557
17,265,4,978153612
17,126,4,978153683
17,730,4,978153795
17,316,5,978154270
17,148,5,978154285
17,280,5,978154332
17,60,5,978154361
17,125,5,978154361
17,6,5,978154361
17,83,4,978154388
17,576,5,978154409
17,727,4,978154433
17,732,4,978154433
17,496,5,978154433
17,688,4,978154452
17,577,4,978154467
17,743,4,978154505
17,696,4,978154534
17,741,4,978154534
17,32,4,978154768
17,25,5,978154798
17,361,5,978154798
17,697,5,978154798
17,383,5,978154798
17,226,5,978154798
17,2,5,978154798
17,327,5,978154798
17,225,4,978154834
17,5,5,978154834
17,7,5,978154834
17,371,4,978154834
17,376,4,978154834
17,384,5,978154834
17,393,5,978154834
17,281,5,978154907
17,708,4,978154907
17,405,5,978154907
17,29,5,978154907
17,447,4,978154907
17,13,4,978154907
17,616,4,978154907
17,138,5,978154931
17,38,4,978154931
17,22,4,978154931
17,26,5,978154962
17,704,4,978154962
17,435,4,978154962
17,709,4,978154982
17,397,5,978154982
17,729,4,978154982
17,738,5,978155020
17,701,5,978155039
17,18,4,978155072
17,711,5,978155165
17,717,5,978155186
17,37,5,978155186
17,219,5,978155186
17,712,5,978155207
17,41,5,978155207
17,193,5,978155207
17,695,4,978155233
17,713,5,978155234
17,707,5,978155293
17,706,4,978155318
17,714,4,978155339
17,167,5,978155510
17,528,5,978155529
17,163,5,978155542
17,329,4,978155654
17,197,5,978155654
17,685,4,978155706
17,602,4,978155721
17,726,4,978155766
17,48,4,978155766
17,735,4,978155816
17,615,4,978155816
17,494,4,978155837
17,72,5,978156055
17,17,5,978156146
17,0,4,978156168
17,73,5,978156168
17,39,5,978156168
17,277,5,978156232
17,304,5,978156368
17,718,4,978156430
17,101,5,978156444
17,720,4,978156476
17,443,5,978156489
17,243,4,978156535
17,724,5,978156549
17,44,5,978156549
17,268,4,978156582
17,136,5,978156582
17,744,4,978156595
17,34,5,978156664
17,187,4,978156664
17,176,5,978156714
17,309,5,978156714
17,198,5,978156726
17,336,5,978156753
17,50,4,978156753
17,700,4,978156766
17,742,5,978156773
17,629,5,978156822
17,710,5,978156836
17,107,4,978156849
17,45,5,978156876
17,65,4,978156876
17,394,4,978156893
17,739,4,978156893
17,699,5,978156954
17,283,4,978156954
17,719,5,978156986
17,375,5,978156999
17,736,5,978157031
17,20,4,978157031
17,740,4,978157031
17,698,4,978157068
17,705,4,978157082
17,452,4,978157195
17,716,5,978157259
17,546,4,978157295
17,239,4,978157335
17,721,4,978157335
18,87,5,978146713
18,52,4,978146747
18,84,5,978146799
18,86,4,978146799
18,125,4,978146863
18,35,5,978146863
18,40,4,978146863
18,759,4,978146882
18,749,5,978146910
18,694,4,978146910
18,143,4,978146910
18,723,5,978146939
18,146,4,978146939
18,491,5,978146939
18,774,4,978146939
18,88,4,978146984
